"","locid","ndowid","timestamp","long_x","lat_y","hdop","species","mgmtarea","deviceid"
"745","NID10330 20151209 040030",10330,2015-12-08 20:00:30,-115.5717,36.04172,1.6,"MULD",26,39949
"746","NID10330 20151209 050013",10330,2015-12-08 21:00:13,-115.5719,36.04174,1.8,"MULD",26,39949
"747","NID10330 20151209 060030",10330,2015-12-08 22:00:30,-115.5719,36.04177,1.8,"MULD",26,39949
"748","NID10330 20151209 070014",10330,2015-12-08 23:00:14,-115.5725,36.03971,5,"MULD",26,39949
"749","NID10330 20151209 080019",10330,2015-12-09 00:00:19,-115.5737,36.04074,2,"MULD",26,39949
"750","NID10330 20151209 090013",10330,2015-12-09 01:00:13,-115.5742,36.04197,0.6,"MULD",26,39949
"751","NID10330 20151209 100013",10330,2015-12-09 02:00:13,-115.5743,36.04193,2.2,"MULD",26,39949
"752","NID10330 20151209 110030",10330,2015-12-09 03:00:30,-115.5742,36.04198,0.6,"MULD",26,39949
"753","NID10330 20151209 120013",10330,2015-12-09 04:00:13,-115.5742,36.04201,3.4,"MULD",26,39949
"754","NID10330 20151209 130014",10330,2015-12-09 05:00:14,-115.5739,36.04193,3.2,"MULD",26,39949
"755","NID10330 20151209 140029",10330,2015-12-09 06:00:29,-115.574,36.04211,2.2,"MULD",26,39949
"756","NID10330 20151209 150013",10330,2015-12-09 07:00:13,-115.5735,36.04242,2.2,"MULD",26,39949
"757","NID10330 20151209 160019",10330,2015-12-09 08:00:19,-115.5729,36.04268,2.2,"MULD",26,39949
"758","NID10330 20151209 170013",10330,2015-12-09 09:00:13,-115.5728,36.042,1.8,"MULD",26,39949
"759","NID10330 20151209 180015",10330,2015-12-09 10:00:15,-115.5779,36.03944,1.8,"MULD",26,39949
"760","NID10330 20151209 190030",10330,2015-12-09 11:00:30,-115.579,36.03807,2,"MULD",26,39949
"761","NID10330 20151209 200012",10330,2015-12-09 12:00:12,-115.579,36.03812,2.2,"MULD",26,39949
"762","NID10330 20151209 210015",10330,2015-12-09 13:00:15,-115.5791,36.03808,5,"MULD",26,39949
"763","NID10330 20151209 220030",10330,2015-12-09 14:00:30,-115.5793,36.03777,1.8,"MULD",26,39949
"764","NID10330 20151209 230013",10330,2015-12-09 15:00:13,-115.5796,36.03789,2.2,"MULD",26,39949
"765","NID10330 20151210 000030",10330,2015-12-09 16:00:30,-115.5796,36.0379,2,"MULD",26,39949
"766","NID10330 20151210 010012",10330,2015-12-09 17:00:12,-115.5795,36.03822,1.6,"MULD",26,39949
"767","NID10330 20151210 020030",10330,2015-12-09 18:00:30,-115.5792,36.03859,3.6,"MULD",26,39949
"768","NID10330 20151210 030030",10330,2015-12-09 19:00:30,-115.5792,36.03851,3.6,"MULD",26,39949
"769","NID10330 20151210 040030",10330,2015-12-09 20:00:30,-115.5791,36.03853,1.8,"MULD",26,39949
"770","NID10330 20151210 050013",10330,2015-12-09 21:00:13,-115.5791,36.03792,1.8,"MULD",26,39949
"771","NID10330 20151210 060029",10330,2015-12-09 22:00:29,-115.5791,36.03769,2,"MULD",26,39949
"772","NID10330 20151210 070012",10330,2015-12-09 23:00:12,-115.5804,36.03222,3.8,"MULD",26,39949
"773","NID10330 20151120 220030",10330,2015-11-20 14:00:30,-115.5822,36.03838,1.6,"MULD",26,39949
"774","NID10330 20151120 230017",10330,2015-11-20 15:00:17,-115.5823,36.03836,3.6,"MULD",26,39949
"775","NID10330 20151121 000010",10330,2015-11-20 16:00:10,-115.5824,36.03815,3.4,"MULD",26,39949
"776","NID10330 20151121 010054",10330,2015-11-20 17:00:54,-115.5824,36.03831,2.2,"MULD",26,39949
"777","NID10330 20151121 020016",10330,2015-11-20 18:00:16,-115.5823,36.03842,3.2,"MULD",26,39949
"778","NID10330 20151121 030030",10330,2015-11-20 19:00:30,-115.5823,36.03836,3.2,"MULD",26,39949
"779","NID10330 20151121 040008",10330,2015-11-20 20:00:08,-115.5822,36.03834,1.6,"MULD",26,39949
"780","NID10330 20151121 050030",10330,2015-11-20 21:00:30,-115.5823,36.03833,3.4,"MULD",26,39949
"781","NID10330 20151121 060047",10330,2015-11-20 22:00:47,-115.5823,36.03815,1.8,"MULD",26,39949
"782","NID10330 20151121 070020",10330,2015-11-20 23:00:20,-115.5823,36.03811,2,"MULD",26,39949
"783","NID10330 20151121 080016",10330,2015-11-21 00:00:16,-115.5823,36.03799,2,"MULD",26,39949
"784","NID10330 20151121 090029",10330,2015-11-21 01:00:29,-115.5822,36.0381,4.8,"MULD",26,39949
"785","NID10330 20151121 100043",10330,2015-11-21 02:00:43,-115.5822,36.03808,1.6,"MULD",26,39949
"786","NID10330 20151121 110030",10330,2015-11-21 03:00:30,-115.582,36.03803,8.6,"MULD",26,39949
"787","NID10330 20151121 120020",10330,2015-11-21 04:00:20,-115.5822,36.03808,4.8,"MULD",26,39949
"788","NID10330 20151121 130109",10330,2015-11-21 05:01:09,-115.5821,36.03812,3.8,"MULD",26,39949
"789","NID10330 20151121 140048",10330,2015-11-21 06:00:48,-115.5818,36.03791,5.4,"MULD",26,39949
"790","NID10330 20151121 150030",10330,2015-11-21 07:00:30,-115.5822,36.03809,2.2,"MULD",26,39949
"791","NID10330 20151121 160029",10330,2015-11-21 08:00:29,-115.5822,36.03814,1.6,"MULD",26,39949
"792","NID10330 20151121 170025",10330,2015-11-21 09:00:25,-115.5821,36.03815,3.6,"MULD",26,39949
"793","NID10330 20151121 180007",10330,2015-11-21 10:00:07,-115.5825,36.03808,1.6,"MULD",26,39949
"794","NID10330 20151121 190030",10330,2015-11-21 11:00:30,-115.5824,36.03802,2.2,"MULD",26,39949
"795","NID10330 20151121 200115",10330,2015-11-21 12:01:15,-115.5825,36.03859,3.4,"MULD",26,39949
"796","NID10330 20151121 210131",10330,2015-11-21 13:01:31,-115.5814,36.03063,2.2,"MULD",26,39949
"797","NID10330 20151121 220023",10330,2015-11-21 14:00:23,-115.5825,36.03862,1.6,"MULD",26,39949
"798","NID10330 20151121 230015",10330,2015-11-21 15:00:15,-115.5824,36.03877,3.4,"MULD",26,39949
"799","NID10330 20151122 000029",10330,2015-11-21 16:00:29,-115.5824,36.03874,2.2,"MULD",26,39949
"800","NID10330 20151122 010101",10330,2015-11-21 17:01:01,-115.5826,36.03902,3.8,"MULD",26,39949
"801","NID10330 20151122 020015",10330,2015-11-21 18:00:15,-115.5804,36.03845,2,"MULD",26,39949
"802","NID10330 20151122 030016",10330,2015-11-21 19:00:16,-115.5787,36.04034,1.6,"MULD",26,39949
"803","NID10330 20151122 040030",10330,2015-11-21 20:00:30,-115.5785,36.04036,2,"MULD",26,39949
"804","NID10330 20151122 050015",10330,2015-11-21 21:00:15,-115.5785,36.04034,3.2,"MULD",26,39949
"805","NID10330 20151122 060030",10330,2015-11-21 22:00:30,-115.5809,36.03697,1.6,"MULD",26,39949
"806","NID10330 20151122 070033",10330,2015-11-21 23:00:33,-115.5808,36.03113,2,"MULD",26,39949
"807","NID10330 20151210 080036",10330,2015-12-10 00:00:36,-115.5807,36.03107,2,"MULD",26,39949
"808","NID10330 20151210 090013",10330,2015-12-10 01:00:13,-115.5809,36.03244,3.4,"MULD",26,39949
"809","NID10330 20151210 100030",10330,2015-12-10 02:00:30,-115.5822,36.03424,3.8,"MULD",26,39949
"810","NID10330 20151210 110030",10330,2015-12-10 03:00:30,-115.5822,36.03424,3.8,"MULD",26,39949
"811","NID10330 20151210 120023",10330,2015-12-10 04:00:23,-115.5822,36.03424,2.2,"MULD",26,39949
"812","NID10330 20151210 130022",10330,2015-12-10 05:00:22,-115.5814,36.03429,2,"MULD",26,39949
"813","NID10330 20151210 140030",10330,2015-12-10 06:00:30,-115.5819,36.03419,1.6,"MULD",26,39949
"814","NID10330 20151210 150013",10330,2015-12-10 07:00:13,-115.5817,36.03417,2,"MULD",26,39949
"815","NID10330 20151210 160018",10330,2015-12-10 08:00:18,-115.5829,36.03622,9.8,"MULD",26,39949
"816","NID10330 20151210 170030",10330,2015-12-10 09:00:30,-115.5816,36.03426,1.6,"MULD",26,39949
"817","NID10330 20151210 180014",10330,2015-12-10 10:00:14,-115.5816,36.03384,3.8,"MULD",26,39949
"818","NID10330 20151210 190030",10330,2015-12-10 11:00:30,-115.5817,36.03412,2,"MULD",26,39949
"819","NID10330 20151210 200030",10330,2015-12-10 12:00:30,-115.5817,36.03414,2.2,"MULD",26,39949
"820","NID10330 20151210 210020",10330,2015-12-10 13:00:20,-115.5817,36.03414,4.8,"MULD",26,39949
"821","NID10330 20151210 220012",10330,2015-12-10 14:00:12,-115.5818,36.03429,4.8,"MULD",26,39949
"822","NID10330 20151210 230030",10330,2015-12-10 15:00:30,-115.5818,36.03382,1.8,"MULD",26,39949
"823","NID10330 20151211 000054",10330,2015-12-10 16:00:54,-115.5818,36.03383,1.6,"MULD",26,39949
"824","NID10330 20151211 010020",10330,2015-12-10 17:00:20,-115.5818,36.03381,1.8,"MULD",26,39949
"825","NID10330 20151211 020007",10330,2015-12-10 18:00:07,-115.5817,36.03389,3.8,"MULD",26,39949
"826","NID10330 20151211 030030",10330,2015-12-10 19:00:30,-115.5821,36.03383,3.2,"MULD",26,39949
"827","NID10330 20151211 040048",10330,2015-12-10 20:00:48,-115.5816,36.0334,2.2,"MULD",26,39949
"828","NID10330 20151211 050012",10330,2015-12-10 21:00:12,-115.5816,36.03341,1.6,"MULD",26,39949
"829","NID10330 20151211 060019",10330,2015-12-10 22:00:19,-115.5816,36.0334,2,"MULD",26,39949
"830","NID10330 20151211 070019",10330,2015-12-10 23:00:19,-115.5839,36.0326,3.6,"MULD",26,39949
"831","NID10330 20151211 080030",10330,2015-12-11 00:00:30,-115.5858,36.0327,1.6,"MULD",26,39949
"832","NID10330 20151211 090048",10330,2015-12-11 01:00:48,-115.5867,36.03291,3.6,"MULD",26,39949
"833","NID10330 20151211 100013",10330,2015-12-11 02:00:13,-115.5868,36.03281,5.4,"MULD",26,39949
"834","NID10330 20151211 110029",10330,2015-12-11 03:00:29,-115.5867,36.03281,1.8,"MULD",26,39949
"835","NID10330 20151211 120011",10330,2015-12-11 04:00:11,-115.5867,36.03281,5,"MULD",26,39949
"836","NID10330 20151211 130010",10330,2015-12-11 05:00:10,-115.5869,36.03275,3.4,"MULD",26,39949
"837","NID10330 20151211 140029",10330,2015-12-11 06:00:29,-115.5872,36.03317,3.8,"MULD",26,39949
"838","NID10330 20151211 150030",10330,2015-12-11 07:00:30,-115.5872,36.03319,3.8,"MULD",26,39949
"839","NID10330 20151211 160054",10330,2015-12-11 08:00:54,-115.588,36.03301,3.4,"MULD",26,39949
"840","NID10330 20151211 170019",10330,2015-12-11 09:00:19,-115.5866,36.03056,1.6,"MULD",26,39949
"841","NID10330 20151211 180030",10330,2015-12-11 10:00:30,-115.5857,36.03063,1.8,"MULD",26,39949
"842","NID10330 20151211 190019",10330,2015-12-11 11:00:19,-115.5857,36.03062,2.2,"MULD",26,39949
"843","NID10330 20151211 200030",10330,2015-12-11 12:00:30,-115.5857,36.03063,1.8,"MULD",26,39949
"844","NID10330 20151211 210019",10330,2015-12-11 13:00:19,-115.5849,36.03098,3.6,"MULD",26,39949
"845","NID10330 20151211 220014",10330,2015-12-11 14:00:14,-115.5848,36.0312,3.6,"MULD",26,39949
"846","NID10330 20151211 230048",10330,2015-12-11 15:00:48,-115.5848,36.03124,2.2,"MULD",26,39949
"847","NID10330 20151212 000011",10330,2015-12-11 16:00:11,-115.5847,36.03132,3.6,"MULD",26,39949
"848","NID10330 20151212 010014",10330,2015-12-11 17:00:14,-115.5846,36.03113,3.8,"MULD",26,39949
"849","NID10330 20151212 020047",10330,2015-12-11 18:00:47,-115.5846,36.03113,1.6,"MULD",26,39949
"850","NID10330 20151212 030013",10330,2015-12-11 19:00:13,-115.5845,36.03105,1.8,"MULD",26,39949
"851","NID10330 20151212 040100",10330,2015-12-11 20:01:00,-115.5844,36.03158,3.6,"MULD",26,39949
"852","NID10330 20151212 050011",10330,2015-12-11 21:00:11,-115.5842,36.03183,1.8,"MULD",26,39949
"853","NID10330 20151212 060019",10330,2015-12-11 22:00:19,-115.5842,36.03183,2,"MULD",26,39949
"854","NID10330 20151212 070019",10330,2015-12-11 23:00:19,-115.5838,36.03254,3.6,"MULD",26,39949
"855","NID10330 20151212 080030",10330,2015-12-12 00:00:30,-115.5833,36.03416,1.6,"MULD",26,39949
"856","NID10330 20151212 090048",10330,2015-12-12 01:00:48,-115.5834,36.03474,2.2,"MULD",26,39949
"857","NID10330 20151212 100016",10330,2015-12-12 02:00:16,-115.5836,36.03527,2.2,"MULD",26,39949
"858","NID10330 20151212 110003",10330,2015-12-12 03:00:03,-115.5838,36.03458,1.6,"MULD",26,39949
"859","NID10330 20151212 120048",10330,2015-12-12 04:00:48,-115.5842,36.03616,3.2,"MULD",26,39949
"860","NID10330 20151212 130030",10330,2015-12-12 05:00:30,-115.5849,36.0361,2.2,"MULD",26,39949
"861","NID10330 20151212 140048",10330,2015-12-12 06:00:48,-115.585,36.03611,1.6,"MULD",26,39949
"862","NID10330 20151212 150004",10330,2015-12-12 07:00:04,-115.5848,36.03638,2,"MULD",26,39949
"863","NID10330 20151212 160010",10330,2015-12-12 08:00:10,-115.5851,36.03863,3.4,"MULD",26,39949
"864","NID10330 20151212 170021",10330,2015-12-12 09:00:21,-115.5846,36.03896,1.8,"MULD",26,39949
"865","NID10330 20151212 180011",10330,2015-12-12 10:00:11,-115.5844,36.0397,2,"MULD",26,39949
"866","NID10330 20151212 190030",10330,2015-12-12 11:00:30,-115.5844,36.03966,2.2,"MULD",26,39949
"867","NID10330 20151212 200048",10330,2015-12-12 12:00:48,-115.5844,36.03965,2.2,"MULD",26,39949
"868","NID10330 20151212 210011",10330,2015-12-12 13:00:11,-115.5849,36.04026,3.2,"MULD",26,39949
"869","NID10330 20151212 220017",10330,2015-12-12 14:00:17,-115.584,36.04211,5.2,"MULD",26,39949
"870","NID10330 20151213 110029",10330,2015-12-13 03:00:29,-115.5784,36.04692,1.8,"MULD",26,39949
"871","NID10330 20151214 000047",10330,2015-12-13 16:00:47,-115.5877,36.04282,2,"MULD",26,39949
"872","NID10330 20151214 130054",10330,2015-12-14 05:00:54,-115.5849,36.04193,3.8,"MULD",26,39949
"873","NID10330 20151215 020047",10330,2015-12-14 18:00:47,-115.5828,36.0449,2,"MULD",26,39949
"874","NID10330 20151215 150041",10330,2015-12-15 07:00:41,-115.5757,36.04809,3.2,"MULD",26,39949
"875","NID10330 20151216 040047",10330,2015-12-15 20:00:47,-115.5757,36.04989,2,"MULD",26,39949
"876","NID10330 20151216 170100",10330,2015-12-16 09:01:00,-115.5824,36.04162,3.8,"MULD",26,39949
"877","NID10330 20151217 060100",10330,2015-12-16 22:01:00,-115.5822,36.0388,5.4,"MULD",26,39949
"878","NID10330 20151217 070009",10330,2015-12-16 23:00:09,-115.5827,36.03776,3.2,"MULD",26,39949
"879","NID10330 20151217 080048",10330,2015-12-17 00:00:48,-115.5832,36.03722,1.6,"MULD",26,39949
"880","NID10330 20151217 090017",10330,2015-12-17 01:00:17,-115.5832,36.0378,3.6,"MULD",26,39949
"881","NID10330 20151217 100029",10330,2015-12-17 02:00:29,-115.5833,36.03823,1.8,"MULD",26,39949
"882","NID10330 20151217 110030",10330,2015-12-17 03:00:30,-115.5834,36.03785,8,"MULD",26,39949
"883","NID10330 20151217 120021",10330,2015-12-17 04:00:21,-115.5833,36.0378,6.6,"MULD",26,39949
"884","NID10330 20151217 130030",10330,2015-12-17 05:00:30,-115.5833,36.03774,3.4,"MULD",26,39949
"885","NID10330 20151217 140019",10330,2015-12-17 06:00:19,-115.5837,36.03678,3.6,"MULD",26,39949
"886","NID10330 20151217 150042",10330,2015-12-17 07:00:42,-115.5839,36.03574,4.8,"MULD",26,39949
"887","NID10330 20151217 160032",10330,2015-12-17 08:00:32,-115.5834,36.03659,3.2,"MULD",26,39949
"888","NID10330 20151217 170030",10330,2015-12-17 09:00:30,-115.5833,36.03621,3.2,"MULD",26,39949
"889","NID10330 20151217 180030",10330,2015-12-17 10:00:30,-115.583,36.03617,5,"MULD",26,39949
"890","NID10330 20151218 010016",10330,2015-12-17 17:00:16,-115.5811,36.02993,3.8,"MULD",26,39949
"891","NID10330 20151218 020029",10330,2015-12-17 18:00:29,-115.5815,36.03032,3.6,"MULD",26,39949
"892","NID10330 20151218 030030",10330,2015-12-17 19:00:30,-115.5814,36.03032,3.2,"MULD",26,39949
"893","NID10330 20151218 040130",10330,2015-12-17 20:01:30,-115.5814,36.03033,2.2,"MULD",26,39949
"894","NID10330 20151218 050016",10330,2015-12-17 21:00:16,-115.5821,36.02991,1.6,"MULD",26,39949
"895","NID10330 20151218 060030",10330,2015-12-17 22:00:30,-115.5821,36.02991,1.6,"MULD",26,39949
"896","NID10330 20151218 070016",10330,2015-12-17 23:00:16,-115.5857,36.03075,1.6,"MULD",26,39949
"897","NID10330 20151218 080030",10330,2015-12-18 00:00:30,-115.5847,36.03319,1.6,"MULD",26,39949
"898","NID10330 20151218 090018",10330,2015-12-18 01:00:18,-115.5843,36.03462,1.8,"MULD",26,39949
"899","NID10330 20151218 100048",10330,2015-12-18 02:00:48,-115.5841,36.03516,3.2,"MULD",26,39949
"900","NID10330 20151218 110002",10330,2015-12-18 03:00:02,-115.5844,36.03609,3.4,"MULD",26,39949
"901","NID10330 20151218 120012",10330,2015-12-18 04:00:12,-115.5844,36.03611,6.4,"MULD",26,39949
"902","NID10330 20151218 130030",10330,2015-12-18 05:00:30,-115.5845,36.03615,3.4,"MULD",26,39949
"903","NID10330 20151218 140030",10330,2015-12-18 06:00:30,-115.5845,36.03613,3.8,"MULD",26,39949
"904","NID10330 20151218 150008",10330,2015-12-18 07:00:08,-115.5845,36.03612,2.2,"MULD",26,39949
"905","NID10330 20151218 160009",10330,2015-12-18 08:00:09,-115.5842,36.03688,3.2,"MULD",26,39949
"906","NID10330 20151218 170030",10330,2015-12-18 09:00:30,-115.5839,36.0369,2.2,"MULD",26,39949
"907","NID10330 20151218 180029",10330,2015-12-18 10:00:29,-115.5839,36.03622,2,"MULD",26,39949
"908","NID10330 20151218 190124",10330,2015-12-18 11:01:24,-115.5835,36.03677,1.6,"MULD",26,39949
"909","NID10330 20151218 200048",10330,2015-12-18 12:00:48,-115.5835,36.03677,1.6,"MULD",26,39949
"910","NID10330 20151218 210005",10330,2015-12-18 13:00:05,-115.5836,36.03677,1.8,"MULD",26,39949
"911","NID10330 20151218 220025",10330,2015-12-18 14:00:25,-115.5834,36.03675,1.6,"MULD",26,39949
"912","NID10330 20151218 230048",10330,2015-12-18 15:00:48,-115.5832,36.03688,3.4,"MULD",26,39949
"913","NID10330 20151219 000023",10330,2015-12-18 16:00:23,-115.5832,36.03669,3.2,"MULD",26,39949
"914","NID10330 20151219 010013",10330,2015-12-18 17:00:13,-115.5831,36.03671,3.6,"MULD",26,39949
"915","NID10330 20151219 020030",10330,2015-12-18 18:00:30,-115.5832,36.03669,3.8,"MULD",26,39949
"916","NID10330 20151219 030100",10330,2015-12-18 19:01:00,-115.5831,36.03686,2,"MULD",26,39949
"917","NID10330 20151219 040017",10330,2015-12-18 20:00:17,-115.5831,36.03711,2.2,"MULD",26,39949
"918","NID10330 20151219 050030",10330,2015-12-18 21:00:30,-115.5831,36.03707,2,"MULD",26,39949
"919","NID10330 20151219 060030",10330,2015-12-18 22:00:30,-115.5832,36.03708,3.4,"MULD",26,39949
"920","NID10330 20151219 065959",10330,2015-12-18 22:59:59,-115.5833,36.03709,1.6,"MULD",26,39949
"921","NID10330 20151219 080030",10330,2015-12-19 00:00:30,-115.583,36.03786,2,"MULD",26,39949
"922","NID10330 20151219 090025",10330,2015-12-19 01:00:25,-115.583,36.03998,1.8,"MULD",26,39949
"923","NID10330 20151219 100009",10330,2015-12-19 02:00:09,-115.5831,36.04123,3.4,"MULD",26,39949
"924","NID10330 20151219 230029",10330,2015-12-19 15:00:29,-115.5826,36.0428,3.6,"MULD",26,39949
"925","NID10330 20151220 120029",10330,2015-12-20 04:00:29,-115.5864,36.03746,3.6,"MULD",26,39949
"926","NID10330 20151220 130029",10330,2015-12-20 05:00:29,-115.5862,36.03735,3.4,"MULD",26,39949
"927","NID10330 20151220 140010",10330,2015-12-20 06:00:10,-115.5849,36.03827,1.6,"MULD",26,39949
"928","NID10330 20151220 150118",10330,2015-12-20 07:01:18,-115.5847,36.03771,5.4,"MULD",26,39949
"929","NID10330 20151220 160030",10330,2015-12-20 08:00:30,-115.5841,36.03773,3.4,"MULD",26,39949
"930","NID10330 20151220 170030",10330,2015-12-20 09:00:30,-115.5839,36.03646,3.8,"MULD",26,39949
"931","NID10330 20151220 180030",10330,2015-12-20 10:00:30,-115.5837,36.03611,1.8,"MULD",26,39949
"932","NID10330 20151220 190013",10330,2015-12-20 11:00:13,-115.5834,36.03675,2,"MULD",26,39949
"933","NID10330 20151220 200032",10330,2015-12-20 12:00:32,-115.5835,36.03672,2,"MULD",26,39949
"934","NID10330 20151220 210011",10330,2015-12-20 13:00:11,-115.5834,36.03674,2,"MULD",26,39949
"935","NID10330 20151220 220012",10330,2015-12-20 14:00:12,-115.5833,36.0371,1.8,"MULD",26,39949
"936","NID10330 20151220 230030",10330,2015-12-20 15:00:30,-115.5833,36.03716,1.6,"MULD",26,39949
"937","NID10330 20151221 000012",10330,2015-12-20 16:00:12,-115.5833,36.0372,3.2,"MULD",26,39949
"938","NID10330 20151221 010014",10330,2015-12-20 17:00:14,-115.5833,36.03714,3.6,"MULD",26,39949
"939","NID10330 20151221 020023",10330,2015-12-20 18:00:23,-115.5832,36.03766,2,"MULD",26,39949
"940","NID10330 20151221 030104",10330,2015-12-20 19:01:04,-115.5831,36.03794,13,"MULD",26,39949
"941","NID10330 20151221 040030",10330,2015-12-20 20:00:30,-115.5831,36.03798,2,"MULD",26,39949
"942","NID10330 20151221 050011",10330,2015-12-20 21:00:11,-115.5831,36.03798,2.2,"MULD",26,39949
"943","NID10330 20151221 060030",10330,2015-12-20 22:00:30,-115.5831,36.03798,3.2,"MULD",26,39949
"944","NID10330 20151221 070030",10330,2015-12-20 23:00:30,-115.583,36.03859,1.8,"MULD",26,39949
"945","NID10330 20151221 080029",10330,2015-12-21 00:00:29,-115.5825,36.03869,2,"MULD",26,39949
"946","NID10330 20151221 090015",10330,2015-12-21 01:00:15,-115.5825,36.03885,3.4,"MULD",26,39949
"947","NID10330 20151221 100021",10330,2015-12-21 02:00:21,-115.5825,36.0393,5.2,"MULD",26,39949
"948","NID10330 20151221 110029",10330,2015-12-21 03:00:29,-115.5823,36.03867,3.6,"MULD",26,39949
"949","NID10330 20151221 120015",10330,2015-12-21 04:00:15,-115.5822,36.03863,7,"MULD",26,39949
"950","NID10330 20151221 130048",10330,2015-12-21 05:00:48,-115.5823,36.03886,3.6,"MULD",26,39949
"951","NID10330 20151221 140004",10330,2015-12-21 06:00:04,-115.5823,36.03894,2.2,"MULD",26,39949
