"","locid","ndowid","timestamp","long_x","lat_y","hdop","species","mgmtarea","deviceid"
"1664","NID10314 20160218 010030",10314,"2016-02-18 01:00:30",-115.5547,35.9544,1.4,"MULD",26,39954
"1665","NID10314 20160218 020014",10314,"2016-02-18 02:00:14",-115.5547,35.95443,5.8,"MULD",26,39954
"1666","NID10314 20160218 030030",10314,"2016-02-18 03:00:30",-115.5578,35.954,3.4,"MULD",26,39954
"1667","NID10314 20160218 040015",10314,"2016-02-18 04:00:15",-115.5578,35.95285,2.2,"MULD",26,39954
"1668","NID10314 20160218 050017",10314,"2016-02-18 05:00:17",-115.5579,35.95294,8.2,"MULD",26,39954
"1669","NID10314 20160218 060101",10314,"2016-02-18 06:01:01",-115.5579,35.95288,5.4,"MULD",26,39954
"1670","NID10314 20160218 070057",10314,"2016-02-18 07:00:57",-115.5584,35.95344,2.8,"MULD",26,39954
"1671","NID10314 20160218 080015",10314,"2016-02-18 08:00:15",-115.5591,35.95375,2.8,"MULD",26,39954
"1672","NID10314 20160218 090029",10314,"2016-02-18 09:00:29",-115.5591,35.95375,2.2,"MULD",26,39954
"1673","NID10314 20160218 100016",10314,"2016-02-18 10:00:16",-115.5591,35.95374,3,"MULD",26,39954
"1674","NID10314 20160218 110030",10314,"2016-02-18 11:00:30",-115.559,35.95371,1.6,"MULD",26,39954
"1675","NID10314 20160218 120018",10314,"2016-02-18 12:00:18",-115.5622,35.94975,4.2,"MULD",26,39954
"1676","NID10314 20160218 130030",10314,"2016-02-18 13:00:30",-115.5621,35.94996,2.6,"MULD",26,39954
"1677","NID10314 20160218 140030",10314,"2016-02-18 14:00:30",-115.562,35.94999,4.6,"MULD",26,39954
"1678","NID10314 20160218 150030",10314,"2016-02-18 15:00:30",-115.5622,35.95,3.4,"MULD",26,39954
"1679","NID10314 20160218 160109",10314,"2016-02-18 16:01:09",-115.5602,35.94993,12.6,"MULD",26,39954
"1680","NID10314 20160218 170048",10314,"2016-02-18 17:00:48",-115.5604,35.95121,3.6,"MULD",26,39954
"1681","NID10314 20160218 180006",10314,"2016-02-18 18:00:06",-115.5596,35.95185,4.8,"MULD",26,39954
"1682","NID10314 20160218 190031",10314,"2016-02-18 19:00:31",-115.5601,35.95218,3,"MULD",26,39954
"1683","NID10314 20160218 200013",10314,"2016-02-18 20:00:13",-115.5601,35.95205,2.2,"MULD",26,39954
"1684","NID10314 20160218 210029",10314,"2016-02-18 21:00:29",-115.5602,35.95203,2.4,"MULD",26,39954
"1685","NID10314 20160218 220008",10314,"2016-02-18 22:00:08",-115.5588,35.95311,3.2,"MULD",26,39954
"1686","NID10314 20160218 230016",10314,"2016-02-18 23:00:16",-115.5588,35.95586,3.4,"MULD",26,39954
"1687","NID10314 20160219 000029",10314,"2016-02-19 00:00:29",-115.5588,35.95607,2,"MULD",26,39954
"1688","NID10314 20160219 010016",10314,"2016-02-19 01:00:16",-115.5587,35.9561,1.8,"MULD",26,39954
"1689","NID10314 20160219 020019",10314,"2016-02-19 02:00:19",-115.5586,35.95603,3.8,"MULD",26,39954
"1690","NID10314 20160219 030023",10314,"2016-02-19 03:00:23",-115.5573,35.95681,2.2,"MULD",26,39954
"1691","NID10314 20160219 040013",10314,"2016-02-19 04:00:13",-115.5571,35.95675,2,"MULD",26,39954
"1692","NID10314 20160219 050029",10314,"2016-02-19 05:00:29",-115.5571,35.95679,2.2,"MULD",26,39954
"1693","NID10314 20160219 060013",10314,"2016-02-19 06:00:13",-115.5574,35.95711,3.8,"MULD",26,39954
"1694","NID10314 20160219 070029",10314,"2016-02-19 07:00:29",-115.5581,35.95861,2.8,"MULD",26,39954
"1695","NID10314 20160219 080013",10314,"2016-02-19 08:00:13",-115.5568,35.95883,3.2,"MULD",26,39954
"1696","NID10314 20160219 090030",10314,"2016-02-19 09:00:30",-115.5565,35.95897,3,"MULD",26,39954
"1697","NID10314 20160219 100013",10314,"2016-02-19 10:00:13",-115.5564,35.95897,2.8,"MULD",26,39954
"1698","NID10314 20160219 110051",10314,"2016-02-19 11:00:51",-115.5553,35.95943,2.4,"MULD",26,39954
"1699","NID10314 20160219 120039",10314,"2016-02-19 12:00:39",-115.5553,35.95939,3.2,"MULD",26,39954
"1700","NID10314 20160219 130030",10314,"2016-02-19 13:00:30",-115.5554,35.95902,2.2,"MULD",26,39954
"1701","NID10314 20160219 140031",10314,"2016-02-19 14:00:31",-115.5554,35.95902,2.6,"MULD",26,39954
"1702","NID10314 20160219 150030",10314,"2016-02-19 15:00:30",-115.5552,35.95817,2,"MULD",26,39954
"1703","NID10314 20160219 160012",10314,"2016-02-19 16:00:12",-115.5546,35.95678,3.2,"MULD",26,39954
"1704","NID10314 20160219 170013",10314,"2016-02-19 17:00:13",-115.5562,35.95563,2.6,"MULD",26,39954
